view_name,column_name,ordinal_position,data_type
Quality_v_Problem_Form_Fields,Field_Text,11,str
Quality_v_Problem_Form_Fields,Field_Validation,12,str
Quality_v_Problem_Form_Fields,Field_Width,13,int
Quality_v_Problem_Form_Fields,Field_Max_Length,14,int
Quality_v_Problem_Form_Fields,Sql_Statement,15,str
Quality_v_Problem_Form_Fields,Blank_Option,16,int
Quality_v_Problem_Form_Fields,Sort_Order,17,float
Quality_v_Problem_Form_Fields,Supplier_Update,18,int
Quality_v_Problem_Form_Fields,Use_Both_Columns,19,int
Quality_v_Problem_Form_Fields,Setup_Table_Label,20,str
Quality_v_Problem_Form_Fields,Setup_Table_System,21,str
Quality_v_Problem_Form_Fields,Dynamic_Database,22,str
Quality_v_Problem_Form_Fields,Dynamic_SQL,23,str
Quality_v_Problem_Form_Fields,Dynamic_Value,24,str
Quality_v_Problem_Form_Fields,Dynamic_Display,25,str
Quality_v_Problem_Form_Fields,Dynamic_Child_Name,26,str
Quality_v_Problem_Form_Fields,Restricted_Sql_Statement,27,str
Quality_v_Problem_Form_Fields,Tool_Tip,28,str
Quality_v_Problem_Form_Fields,onChange,29,str
Quality_v_Problem_Form_Fields,Self_Filling_Select_List,30,int
Quality_v_Problem_Form_Fields,Permission_Key,31,int
Quality_v_Problem_Form_Fields,Restricted_Permission_Key,32,int
Quality_v_Problem_Form_Fields,Notification_On_Change,33,int
Quality_v_Problem_Form_Fields,Allow_Problem_Copy,34,int
Quality_v_Problem_Form_Fields,Additional_Modal_Display_Fields,35,str
Quality_v_Problem_Form_Fields,Allow_Customer_Update,36,int
Quality_v_Problem_Form_Fields,Alternate_Request_Form_Field_Key,37,int
Quality_v_Problem_Form_Fields,Modal_Extra_Value_Field,38,str
Quality_v_Problem_Form_Fields,Track_Revision,39,int
Quality_v_Problem_Form_Fields,Supplier_Visible,40,int
Quality_v_Problem_Form_Fields,Customer_Visible,41,int
Quality_v_Problem_Form_Fields,Display_Revision,42,int
Quality_v_Problem_Form_Fields,Field_Properties,43,str
Quality_v_Problem_Form_Sections,Plexus_Customer_No,1,int
Quality_v_Problem_Form_Sections,Problem_Form_Key,2,int
Quality_v_Problem_Form_Sections,Section_Key,3,int
Quality_v_Problem_Form_Sections,Name,4,str
Quality_v_Problem_Form_Sections,Image_Path,5,str
Quality_v_Problem_Form_Sections,Help_File_No,6,int
Quality_v_Problem_Form_Sections,Supplier_Visible,7,int
Quality_v_Problem_Form_Sections,Sort_Order,8,float
Quality_v_Problem_Form_Sections,Action_Section_Key,9,int
Quality_v_Problem_Form_Sections,Hide_Notification,10,int
Quality_v_Problem_Form_Sections,Tool_Tip,11,str
Quality_v_Problem_Form_Sections,Section_Color,12,str
Quality_v_Problem_Form_Sections,Print_Option,13,int
Quality_v_Problem_Form_Sections,Verbiage_Key,14,int
Quality_v_Problem_Form_Sections,Customer_Visible,15,int
Quality_v_Problem_Form_Sections,Allow_Supplier_Update,16,int
Quality_v_Problem_Form_Sections,Allow_Customer_Update,17,int
Quality_v_Problem_Form_Sections,Permission_Key,18,int
Quality_v_Problem_Form_Sections,Verbiage_Name,19,str
Quality_v_Problem_Form_Sections,Wiki_Key,20,int
Quality_v_Problem_Group,Plexus_Customer_No,1,int
Quality_v_Problem_Group,Group_Problem_Key,2,int
Quality_v_Problem_Group,Problem_Key,3,int
Quality_v_Problem_Group,Note,4,str
Quality_v_Problem_Group,Add_By,5,int
Quality_v_Problem_Group,Add_Date,6,datetime
Quality_v_Problem_Group,Update_By,7,int
Quality_v_Problem_Group,Update_Date,8,datetime
Quality_v_Problem_Group,Problem_Group_Type_Key,9,int
Quality_v_Problem_Group,Action_Section_Key,10,int
Quality_v_Problem_Group,Problem_Group_Key,11,int
Quality_v_Problem_Help,Plexus_Customer_No,1,int
Quality_v_Problem_Help,Section,2,str
Quality_v_Problem_Help,Help_Text,3,str
Quality_v_Problem_Improvement_Project,Plexus_Customer_No,1,int
Quality_v_Problem_Improvement_Project,Problem_Key,2,int
Quality_v_Problem_Improvement_Project,Improvement_Project_Key,3,int
Quality_v_Problem_Improvement_Project,Problem_Improvement_Project_Key,4,int
Quality_v_Problem_Job_Classification,Plexus_Customer_No,1,int
Quality_v_Problem_Job_Classification,Job_Classification,2,str
Quality_v_Problem_Nonconformance,PCN,1,int
Quality_v_Problem_Nonconformance,Problem_Nonconformance_Key,2,int
Quality_v_Problem_Nonconformance,Problem_Nonconformance,3,str
Quality_v_Problem_Nonconformance,Active,4,int
Quality_v_Problem_Notification,Plexus_Customer_No,1,int
Quality_v_Problem_Notification,Problem_Notification_Key,2,int
Quality_v_Problem_Notification,Notification_Type_Key,3,int
Quality_v_Problem_Notification,Subject,4,str
Quality_v_Problem_Notification,Label_List,5,str
Quality_v_Problem_Notification,Field_List,6,str
Quality_v_Problem_Notification,Notify_Team,7,int
Quality_v_Problem_Notification,Notify_Champion,8,int
Quality_v_Problem_Notification,Notify_Additional,9,int
Quality_v_Problem_Notification,Group_Key,10,int
Quality_v_Problem_Notification,Notify_Supplier,11,int
Quality_v_Problem_Notification,Message,12,str
Quality_v_Problem_Notification,Show_Last_Change,13,int
Quality_v_Problem_Notification,Notify_Customer,14,int
Quality_v_Problem_Notification,Stored_Procedure,15,str
Quality_v_Problem_Notification,Notify_Contact,16,int
Quality_v_Problem_Notification,Conditions,17,str
Quality_v_Problem_Notification,Display_Conditions,18,str
Quality_v_Problem_Notification,OffSet_Days,19,int
Quality_v_Problem_Notification,OffSet_Date_Comparison_Field,20,str
Quality_v_Problem_Notification,Footer,21,str
Quality_v_Problem_Notification,Field_Group_Display,22,int
Quality_v_Problem_Notification,Problem_No_Text,23,str
Quality_v_Problem_Notification,Active,24,int
Quality_v_Problem_Notification,Notify_Reported_By,25,int
Quality_v_Problem_Notification,Notify_Approver,26,int
Quality_v_Problem_Notification,Notify_Recorded_By,27,int
Quality_v_Problem_Notification,Include_Attachments,28,int
Quality_v_Problem_Notification,Notification_Frequency,29,int
Quality_v_Problem_Notification,Notification_Date,30,datetime
Quality_v_Problem_Notification,Offset_Problem_Notification_Operator_Key,31,int
Quality_v_Problem_Nuisance,PCN,1,int
Quality_v_Problem_Nuisance,Problem_Nuisance_Key,2,int
Quality_v_Problem_Nuisance,Nuisance_Value,3,int
Quality_v_Problem_Nuisance,Nuisance_Description,4,str
Quality_v_Problem_Product_Age,Plexus_Customer_No,1,int
Quality_v_Problem_Product_Age,Product_Age,2,str
Quality_v_Problem_Product_Age,Product_Age_Key,3,int
Quality_v_Problem_Revision,Plexus_Customer_No,1,int
Quality_v_Problem_Revision,Problem_Revision_Key,2,int
Quality_v_Problem_Revision,Problem_Key,3,int
Quality_v_Problem_Revision,Revision_Date,4,datetime
Quality_v_Problem_Revision,Revision_By,5,int
Quality_v_Problem_Revision,Revision_Text,6,str
Quality_v_Problem_Revision_2,Plexus_Customer_No,1,int
Quality_v_Problem_Revision_2,Problem_Key,2,int
Quality_v_Problem_Revision_2,Problem_Revision_Key,3,int
Quality_v_Problem_Revision_2,Revision_Date,4,datetime
Quality_v_Problem_Revision_2,Revision_By,5,int
Quality_v_Problem_Revision_2,Revision_Text,6,str
Quality_v_Problem_Revision_2,Original_Text,7,str
Quality_v_Problem_Root_Cause,Plexus_Customer_No,1,int
Quality_v_Problem_Root_Cause,Problem_Key,2,int
Quality_v_Problem_Root_Cause,Root_Cause_Key,3,int
Quality_v_Problem_Root_Cause,Root_Cause,4,str
Quality_v_Problem_Root_Cause,Root_Cause_Date,5,datetime
Quality_v_Problem_Root_Cause,Root_Cause_By,6,int
Quality_v_Problem_Root_Cause,Restrict_View,7,int
Quality_v_Problem_Root_Cause,Created_By,8,int
Quality_v_Problem_Root_Cause,Created_Date,9,datetime
Quality_v_Problem_Root_Cause,Updated_By,10,int
Quality_v_Problem_Root_Cause,Updated_Date,11,datetime
Quality_v_Problem_Root_Cause,Due_Date,12,datetime
Quality_v_Problem_Root_Cause,Action_Section_Key,13,int
Quality_v_Problem_Severity,Plexus_Customer_No,1,int
Quality_v_Problem_Severity,Severity,2,str
Quality_v_Problem_Severity,Notification,3,int
Quality_v_Problem_Severity,Problem_Type_Key,4,int
Quality_v_Problem_Severity,Sort_Order,5,int
Quality_v_Problem_Severity,Customer_Note,6,str
Quality_v_Problem_Severity,Internal_Note,7,str
Quality_v_Problem_Severity,Supplier_Note,8,str
Quality_v_Problem_Severity,Audit_Note,9,str
Quality_v_Problem_Severity,Severity_Value,10,int
Quality_v_Problem_Severity,Problem_Form_Key,11,int
Quality_v_Problem_Severity,Problem_Severity_Key,12,int
Quality_v_Problem_Source,Plexus_Customer_No,1,int
Quality_v_Problem_Source,Problem_Source_Key,2,int
Quality_v_Problem_Source,Problem_Source,3,str
Quality_v_Problem_Source_Description,PCN,1,int
Quality_v_Problem_Source_Description,Problem_Source_Key,2,int
Quality_v_Problem_Source_Description,Language_Key,3,int
Quality_v_Problem_Source_Description,Description,4,str
Quality_v_Problem_Source_Description,Problem_Source_Description_Key,5,int
Quality_v_Problem_Status_Description,PCN,1,int
Quality_v_Problem_Status_Description,Problem_Status,2,str
Quality_v_Problem_Status_Description,Language_Key,3,int
Quality_v_Problem_Status_Description,Description,4,str
Quality_v_Problem_Status_Description,Problem_Status_Description_Key,5,int
Quality_v_Problem_Team_Member,Plexus_Customer_No,1,int
Quality_v_Problem_Team_Member,Problem_Key,2,int
Quality_v_Problem_Team_Member,Member_No,3,int
Quality_v_Problem_Team_Member,Plexus_User_No,4,int
Quality_v_Problem_Team_Member,Contact_No,5,int
Quality_v_Problem_Team_Member_2,Plexus_Customer_No,1,int
Quality_v_Problem_Team_Member_2,Problem_Key,2,int
Quality_v_Problem_Team_Member_2,Team_Member_Key,3,int
Quality_v_Problem_Team_Member_2,Plexus_User_No,4,int
Quality_v_Problem_Team_Member_2,Name,5,str
Quality_v_Problem_Team_Member_2,Position,6,str
Quality_v_Problem_Team_Member_2,Phone,7,str
Quality_v_Problem_Team_Member_2,Email,8,str
Quality_v_Problem_Team_Member_2,Note,9,str
Quality_v_Problem_Team_Member_2,Action_Section_Key,10,int
Quality_v_Problem_Team_Member_2,Contact_No,11,int
Quality_v_Problem_Type,Plexus_Customer_No,1,int
Quality_v_Problem_Type,Problem_Type_Key,2,int
Quality_v_Problem_Type,Problem_Type,3,str
Quality_v_Problem_Type,Problem_Form_Key,4,int
Quality_v_Problem_Type,Sort_Order,5,int
Quality_v_Problem_Type_Description,Plexus_Customer_No,1,int
Quality_v_Problem_Type_Description,Problem_Type_Key,2,int
Quality_v_Problem_Type_Description,Language_Key,3,int
Quality_v_Problem_Type_Description,Description,4,str
Quality_v_Problem_Type_Description,Problem_Type_Description_Key,5,int
Quality_v_Process_Control_Recipe,PCN,1,int
Quality_v_Process_Control_Recipe,Process_Control_Recipe_Key,2,int
Quality_v_Process_Control_Recipe,Process_Control_Recipe_Family_Key,3,int
Quality_v_Process_Control_Recipe,Process_Control_Recipe_Name,4,str
Quality_v_Process_Control_Recipe,Process_Control_Recipe_Code,5,str
Quality_v_Process_Control_Recipe,Created_By,6,int
Quality_v_Process_Control_Recipe,Created_Date,7,datetime
Quality_v_Process_Control_Recipe,Updated_By,8,int
Quality_v_Process_Control_Recipe,Updated_Date,9,datetime
Quality_v_Process_Control_Recipe,Resource_ID,10,str
Quality_v_Process_Control_Recipe_Family,PCN,1,int
Quality_v_Process_Control_Recipe_Family,Process_Control_Recipe_Family_Key,2,int
Quality_v_Process_Control_Recipe_Family,Process_Control_Recipe_Family_Type_Key,3,int
Quality_v_Process_Control_Recipe_Family,Process_Control_Recipe_Family_Name,4,str
Quality_v_Process_Control_Recipe_Family,Process_Control_Recipe_Family_Code,5,str
Quality_v_Process_Control_Recipe_Family,Operation_Key,6,int
Quality_v_Process_Control_Recipe_Family,Created_By,7,int
Quality_v_Process_Control_Recipe_Family,Created_Date,8,datetime
Quality_v_Process_Control_Recipe_Family,Updated_By,9,int
Quality_v_Process_Control_Recipe_Family,Updated_Date,10,datetime
Quality_v_Process_Control_Recipe_Family,Resource_ID,11,str
Quality_v_Process_Control_Recipe_Family_Note,PCN,1,int
Quality_v_Process_Control_Recipe_Family_Note,Process_Control_Recipe_Family_Note_Key,2,int
Quality_v_Process_Control_Recipe_Family_Note,Process_Control_Recipe_Family_Key,3,int
Quality_v_Process_Control_Recipe_Family_Note,Process_Control_Recipe_Family_Note,4,str
Quality_v_Process_Control_Recipe_Family_Part,PCN,1,int
Quality_v_Process_Control_Recipe_Family_Part,Process_Control_Recipe_Family_Part_Key,2,int
Quality_v_Process_Control_Recipe_Family_Part,Process_Control_Recipe_Family_Key,3,int
Quality_v_Process_Control_Recipe_Family_Part,Part_Key,4,int
Quality_v_Process_Control_Recipe_Family_Type,PCN,1,int
Quality_v_Process_Control_Recipe_Family_Type,Process_Control_Recipe_Family_Type_Key,2,int
Quality_v_Process_Control_Recipe_Family_Type,Process_Control_Recipe_Family_Type_Name,3,str
Quality_v_Process_Control_Recipe_Family_Type,Workcenter_Only,4,int
Quality_v_Process_Control_Recipe_Note,PCN,1,int
Quality_v_Process_Control_Recipe_Note,Process_Control_Recipe_Note_Key,2,int
Quality_v_Process_Control_Recipe_Note,Process_Control_Recipe_Key,3,int
Quality_v_Process_Control_Recipe_Note,Process_Control_Recipe_Note,4,str
Quality_v_Process_Control_Recipe_Workcenter,PCN,1,int
Quality_v_Process_Control_Recipe_Workcenter,Process_Control_Recipe_Workcenter_Key,2,int
Quality_v_Process_Control_Recipe_Workcenter,Process_Control_Recipe_Key,3,int
Quality_v_Process_Control_Recipe_Workcenter,Process_Control_Recipe_Family_Key,4,int
Quality_v_Process_Control_Recipe_Workcenter,Workcenter_Key,5,int
Quality_v_Process_Element,PCN,1,int
Quality_v_Process_Element,Process_Element_Key,2,int
Quality_v_Process_Element,Process_Element,3,str
Quality_v_Process_Element,Active,4,int
Quality_v_Process_Input_Category,PCN,1,int
Quality_v_Process_Input_Category,Process_Input_Category_Key,2,int
Quality_v_Process_Input_Category,Process_Input_Category,3,str
Quality_v_Process_Input_Category,Sort_Order,4,int
Quality_v_Process_Input_Category,Note,5,str
Quality_v_Process_Input_Category,Required_Selections_For_Category,6,int
Quality_v_Cust_Prog_Market,PCN,1,int
Quality_v_Cust_Prog_Market,Cust_Prog_Key,2,int
Quality_v_Cust_Prog_Market,Market_Key,3,int
Quality_v_Cust_Prog_Plant,PCN,1,int
Quality_v_Cust_Prog_Plant,Cust_Prog_Key,2,int
Quality_v_Cust_Prog_Plant,Customer_Address_No,3,int
Quality_v_Cust_Prog_Production,PCN,1,int
Quality_v_Cust_Prog_Production,Cust_Prog_Key,2,int
Quality_v_Cust_Prog_Production,Calendar_Year,3,int
Quality_v_Cust_Prog_Production,Calendar_Month,4,int
Quality_v_Cust_Prog_Production,Quantity,5,int
Quality_v_Cust_Prog_Stat,PCN,1,int
Quality_v_Cust_Prog_Stat,Cust_Prog_Stat_Key,2,int
Quality_v_Cust_Prog_Stat,Cust_Prog_Stat,3,str
Quality_v_Cust_Prog_Stat,Active,4,int
Quality_v_Cust_Program,PCN,1,int
Quality_v_Cust_Program,Cust_Prog_Key,2,int
Quality_v_Cust_Program,Cust_Prog_Code,3,str
Quality_v_Cust_Program,Customer_No,4,int
Quality_v_Cust_Program,Sourcing_Deadline,5,datetime
Quality_v_Cust_Program,SOP,6,datetime
Quality_v_Cust_Program,EOP,7,datetime
Quality_v_Cust_Program,EOS,8,datetime
Quality_v_Cust_Program,Cust_Prog_Stat_Key,9,int
Quality_v_Cust_Program,Nameplates,10,str
Quality_v_Cust_Program,Note,11,str
Quality_v_Cust_Program,Annual_Volume,12,int
Quality_v_Cust_Program,Annual_Sales,13,int
Quality_v_Cust_Program,Description,14,str
Quality_v_Cust_Program,Building_Key,15,int
Quality_v_Cust_Program,Program_Champion,16,int
Quality_v_Cust_Program,Model_Year,17,str
Quality_v_Cust_Program,Planned_Cost,18,int
Quality_v_Cust_Program,Region_Key,19,int
Quality_v_Market,PCN,1,int
Quality_v_Market,Market_Key,2,int
Quality_v_Market,Market,3,str
Quality_v_Market,Sort_Order,4,int
Quality_v_Program,PCN,1,int
Quality_v_Program,Program_Key,2,int
Quality_v_Program,Customer_No,3,int
Quality_v_Program,Program_Code,4,str
Quality_v_Program,Name,5,str
Quality_v_Program,Program_Type_Key,6,int
Quality_v_Program,Program_Status_Key,7,int
Quality_v_Program,Program_Group_Key,8,int
Quality_v_Program,Note,9,str
Quality_v_Program,Add_Date,10,datetime
Quality_v_Program,Add_By,11,int
Quality_v_Program,Update_Date,12,datetime
Quality_v_Program,Update_By,13,int
Quality_v_Program,Cust_Prog_Key,14,int
Quality_v_Program,Customer_View,15,int
Quality_v_Program,Template_No,16,int
Quality_v_Program,Checklist_No,17,int
Quality_v_Program,Group_Key,18,int
Quality_v_Program,CAD_File_No,19,str
Quality_v_Program,Opportunity_Key,20,int
Quality_v_Program,Building_Group_Key,21,int
Quality_v_Program,Probability_Key,22,int
Quality_v_Program,Part_Phase_Key,23,int
Quality_v_Program,Open_Date,24,datetime
Quality_v_Program,Close_Date,25,datetime
Quality_v_Program,Close_Note,26,str
Quality_v_Program,Production_Version_Key,27,int
Quality_v_Program,Red_Flag,28,int
Quality_v_Program,Start_Of_Production_Date,29,datetime
Quality_v_Program,Cost_Request_No_Text,30,str
Quality_v_Program,Program_Manager,31,int
Quality_v_Program,Planned_Cost,32,int
Quality_v_Program,Program_Engineer,33,int
Quality_v_Program,Accounting_Job_Project_Key,34,int
Quality_v_Program,Building_Key,35,int
Quality_v_Program,PPAP_Submission_Date,36,datetime
Quality_v_Program_Attribute_Value,PCN,1,int
Quality_v_Program_Attribute_Value,Program_Key,2,int
Quality_v_Program_Attribute_Value,Attribute_Key,3,int
Quality_v_Program_Attribute_Value,Value,4,str
Quality_v_Program_Budget,PCN,1,int
Quality_v_Program_Budget,Program_Budget_Key,2,int
Quality_v_Program_Budget,Program_Key,3,int
Quality_v_Program_Budget,Cost_Sub_Type_Key,4,int
Quality_v_Program_Budget,Budget,5,float
Quality_v_Program_Budget_Setup,PCN,1,int
Quality_v_Program_Budget_Setup,Cost_Sub_Type_Key,2,int
Quality_v_Program_Contact,PCN,1,int
Quality_v_Program_Contact,Program_Key,2,int
Quality_v_Program_Contact,Contact_No,3,int
Quality_v_Program_Group,PCN,1,int
Quality_v_Program_Group,Program_Group_Key,2,int
Quality_v_Program_Group,Program_Group,3,str
Quality_v_Program_Note,PCN,1,int
Quality_v_Program_Note,Program_Note_Key,2,int
Quality_v_Program_Note,Program_Key,3,int
Quality_v_Program_Note,Note,4,str
Quality_v_Program_Note,Add_By,5,int
Quality_v_Program_Note,Add_Date,6,datetime
Quality_v_Program_Note,Iteration_Note,7,int
Quality_v_Program_Opportunity,PCN,1,int
Quality_v_Program_Opportunity,Program_Key,2,int
Quality_v_Program_Opportunity,Opportunity_Key,3,int
Quality_v_Program_Production,PCN,1,int
Quality_v_Program_Production,Program_Key,2,int
Quality_v_Program_Production,Version_Key,3,int
Quality_v_Program_Production,Calendar_Year,4,int
Quality_v_Program_Production,Calendar_Month,5,int
Quality_v_Program_Production,Quantity,6,int
Quality_v_Program_Production_Version,PCN,1,int
Quality_v_Program_Production_Version,Version_Key,2,int
Quality_v_Program_Production_Version,Version,3,str
Quality_v_Program_Status,PCN,1,int
Quality_v_Program_Status,Program_Status_Key,2,int
Quality_v_Program_Status,Program_Status,3,str
Quality_v_Program_Status,Active,4,int
Quality_v_Program_Status,Complete,5,int
Quality_v_Program_Type,PCN,1,int
Quality_v_Program_Type,Program_Type_Key,2,int
Quality_v_Program_Type,Program_Type,3,str
Quality_v_Program_Type,Military,4,int
Quality_v_Program_User,PCN,1,int
Quality_v_Program_User,Program_Key,2,int
Quality_v_Program_User,Plexus_User_No,3,int
Quality_v_Program_Vehicle,PCN,1,int
Quality_v_Program_Vehicle,Program_Key,2,int
Quality_v_Program_Vehicle,Vehicle_Key,3,int
Quality_v_Product_Category_Description,Plexus_Customer_No,1,int
Quality_v_Product_Category_Description,Product_Category_Key,2,int
Quality_v_Product_Category_Description,Language_Key,3,int
Quality_v_Product_Category_Description,Description,4,str
Quality_v_Product_Category_Description,Product_Category_Description_Key,5,int
Quality_v_Product_Code_Description,Plexus_Customer_No,1,int
Quality_v_Product_Code_Description,Product_Code_Key,2,int
Quality_v_Product_Code_Description,Language_Key,3,int
Quality_v_Product_Code_Description,Description,4,str
Quality_v_Product_Code_Description,Product_Code_Description_Key,5,int
Quality_v_RD_Project,PCN,1,int
Quality_v_RD_Project,RD_Project_Key,2,int
Quality_v_RD_Project,Customer_No,3,int
Quality_v_RD_Project,Project_Code,4,str
Quality_v_RD_Project,Name,5,str
Quality_v_RD_Project,RD_Project_Type_Key,6,int
Quality_v_RD_Project,RD_Project_Status_Key,7,int
Quality_v_RD_Project,RD_Project_Group_Key,8,int
Quality_v_RD_Project,Note,9,str
Quality_v_RD_Project,Add_Date,10,datetime
Quality_v_RD_Project,Add_By,11,int
Quality_v_RD_Project,Update_Date,12,datetime
Quality_v_RD_Project,Update_By,13,int
Quality_v_RD_Project,Cust_Prog_Key,14,int
Quality_v_RD_Project,Customer_View,15,int
Quality_v_RD_Project,Template_No,16,int
Quality_v_RD_Project,Checklist_No,17,int
Quality_v_RD_Project,Group_Key,18,int
Quality_v_RD_Project,RD_Project_Priority_Key,19,int
Quality_v_RD_Project,Description,20,str
Quality_v_RD_Project,NPD,21,int
Quality_v_RD_Project,Project_Mgt,22,int
Quality_v_RD_Project,Open_Date,23,datetime
Quality_v_RD_Project,Close_Date,24,datetime
Quality_v_RD_Project,Close_Note,25,str
Quality_v_RD_Project,Project_Owner,26,int
Quality_v_RD_Project,Start_Date,27,datetime
Quality_v_RD_Project,Delivery_Date,28,datetime
Quality_v_RD_Project,End_Date,29,datetime
Quality_v_RD_Project,Building_Key,30,int
Quality_v_RD_Project_Group,PCN,1,int
Quality_v_RD_Project_Group,RD_Project_Group_Key,2,int
Quality_v_RD_Project_Group,RD_Project_Group,3,str
Quality_v_RD_Project_Group,NPD,4,int
Quality_v_RD_Project_Group,RD,5,int
Quality_v_RD_Project_Group,Project_Management,6,int
Quality_v_RD_Project_Note,PCN,1,int
Quality_v_RD_Project_Note,RD_Project_Key,2,int
Quality_v_RD_Project_Note,RD_Project_Note_Key,3,int
Quality_v_RD_Project_Note,Note,4,str
Quality_v_RD_Project_Note,Add_By,5,int
Quality_v_RD_Project_Note,Add_Date,6,datetime
Quality_v_RD_Project_NPD_Project,PCN,1,int
Quality_v_RD_Project_NPD_Project,RD_Project_Key,2,int
Quality_v_RD_Project_NPD_Project,NPD_RD_Project_Key,3,int
Quality_v_RD_Project_Opportunity,PCN,1,int
Quality_v_RD_Project_Opportunity,RD_Project_Key,2,int
Quality_v_RD_Project_Opportunity,Opportunity_Key,3,int
Quality_v_RD_Project_Priority,PCN,1,int
Quality_v_RD_Project_Priority,RD_Project_Priority_Key,2,int
Quality_v_RD_Project_Priority,RD_Project_Priority,3,str
Quality_v_RD_Project_Priority,Sort_Order,4,int
Quality_v_RD_Project_Program,PCN,1,int
Quality_v_RD_Project_Program,RD_Project_Key,2,int
Quality_v_RD_Project_Program,Program_Key,3,int
Quality_v_RD_Project_Status,PCN,1,int
Quality_v_RD_Project_Status,RD_Project_Status_Key,2,int
Quality_v_RD_Project_Status,RD_Project_Status,3,str
Quality_v_RD_Project_Status,Sort_Order,4,int
Quality_v_RD_Project_Status,Active,5,int
Quality_v_RD_Project_Status,Project_Management,6,int
Quality_v_RD_Project_Type,PCN,1,int
Quality_v_RD_Project_Type,RD_Project_Type_Key,2,int
Quality_v_RD_Project_Type,RD_Project_Type,3,str
Quality_v_RD_Project_Type,NPD,4,int
Quality_v_RD_Project_Type,RD,5,int
Quality_v_RD_Project_Type,Project_Management,6,int
Quality_v_RD_Project_Type,Sort_Order,7,int
Quality_v_SPPAP_Approval,PCN,1,int
Quality_v_SPPAP_Approval,SPPAP_Key,2,int
Quality_v_SPPAP_Approval,SPPAP_Approval_Key,3,int
Quality_v_SPPAP_Approval,Approver,4,int
Quality_v_SPPAP_Approval,Approval_Answer_Key,5,int
Quality_v_SPPAP_Approval,Approval_Note,6,str
Quality_v_SPPAP_Approval,Approval_Date,7,datetime
Quality_v_SPPAP_Approval,Add_By,8,int
Quality_v_SPPAP_Approval,Add_Date,9,datetime
Quality_v_SPPAP_Approval,Update_By,10,int
Quality_v_SPPAP_Approval,Update_Date,11,datetime
Quality_v_SPPAP_Approval_Answer,PCN,1,int
Quality_v_SPPAP_Approval_Answer,Approval_Answer_Key,2,int
Quality_v_SPPAP_Approval_Answer,Approval_Answer,3,str
Quality_v_SPPAP_Attribute,PCN,1,int
Quality_v_SPPAP_Attribute,SPPAP_Key,2,int
Quality_v_SPPAP_Attribute,Part_Released,3,int
Quality_v_SPPAP_Attribute,Part_Deadline_Date,4,datetime
Quality_v_SPPAP_Attribute,Interim_Approval_Expiration_Date,5,datetime
Quality_v_SPPAP_Attribute,Old_SPPAP_No,6,str
Quality_v_SPPAP_Building,PCN,1,int
Quality_v_SPPAP_Building,SPPAP_Key,2,int
Quality_v_SPPAP_Building,Building_Key,3,int
Quality_v_SPPAP_Building,SPPAP_Building_Key,4,int
Quality_v_SPPAP_Checklist,PCN,1,int
Quality_v_SPPAP_Checklist,SPPAP_Checklist_Key,2,int
Quality_v_SPPAP_Checklist,SPPAP_Key,3,int
Quality_v_SPPAP_Checklist,Checklist_No,4,int
Quality_v_SPPAP_Doc,PCN,1,int
Quality_v_SPPAP_Doc,SPPAP_Doc_Key,2,int
Quality_v_SPPAP_Doc,SPPAP_Key,3,int
Quality_v_SPPAP_Doc,SPPAP_Requirement_Key,4,int
Quality_v_SPPAP_Doc,Doc_Action_Key,5,int
Quality_v_SPPAP_Doc,Due_Date,6,datetime
Quality_v_SPPAP_Doc,Approved_Date,7,datetime
Quality_v_SPPAP_Doc,Approved_By,8,int
Quality_v_SPPAP_Group_Type,PCN,1,int
Quality_v_SPPAP_Group_Type,SPPAP_Group_Type_Key,2,int
Quality_v_SPPAP_Group_Type,Group_Type,3,str
Quality_v_SPPAP_Group_Type,Active,4,int
Quality_v_SPPAP_Level,PCN,1,int
Quality_v_SPPAP_Level,SPPAP_Level_Key,2,int
Quality_v_SPPAP_Level,SPPAP_Level,3,str
Quality_v_SPPAP_Level,Description,4,str
Quality_v_SPPAP_Level,Template_No,5,int
Quality_v_SPPAP_Level,Active,6,int
Quality_v_SPPAP_Level,Level_Code,7,str
Quality_v_SPPAP_Level,SPPAP_Level_Default,8,int
Quality_v_SPPAP_Level,Explanation_Required,9,int
Quality_v_SPPAP_Level_Requirement,PCN,1,int
Quality_v_SPPAP_Level_Requirement,SPPAP_Level_Key,2,int
Quality_v_SPPAP_Level_Requirement,SPPAP_Requirement_Key,3,int
Quality_v_SPPAP_Level_Requirement,Doc_Action_Key,4,int
Quality_v_SPPAP_Program,PCN,1,int
Quality_v_SPPAP_Program,SPPAP_Key,2,int
Quality_v_SPPAP_Program,Program_Key,3,int
Quality_v_SPPAP_Reason,PCN,1,int
Quality_v_SPPAP_Reason,SPPAP_Reason_Key,2,int
Quality_v_SPPAP_Reason,Reason,3,str
Quality_v_SPPAP_Reason,Sort_Order,4,int
Quality_v_SPPAP_Requirement,PCN,1,int
Quality_v_SPPAP_Requirement,SPPAP_Requirement_Key,2,int
Quality_v_SPPAP_Requirement,Sort_Order,3,int
Quality_v_SPPAP_Requirement,Description,4,str
Quality_v_SPPAP_Requirement,Report_Key,5,int
Quality_v_SPPAP_Requirement,Allow_Attachment,6,int
Quality_v_SPPAP_Requirement,Document_Key,7,int
Quality_v_SPPAP_Requirement,Include_In_Download,8,int
Quality_v_SPPAP_Status,PCN,1,int
